Datetime,Year,Month,Day,Mean Temp (C),Max Temp (C),Min Temp (C),Total Rain (mm),Total Snow (cm),Total Precip (mm),season
05-Oct-13,"2,013",10,5,15,17,13,2,0,2,Fall
04-Oct-13,"2,013",10,4,16,17,15,,0,,Fall
03-Oct-13,"2,013",10,3,15,21,8,1,0,1,Fall
02-Oct-13,"2,013",10,2,18,25,12,0,0,0,Fall
01-Oct-13,"2,013",10,1,18,25,11,0,0,0,Fall
01-Oct-12,2012,10,1,10.2,14.2,6.2,126.4,0,126.4,Fall
01-Oct-11,2011,10,1,10.5,14.7,6.2,119.2,0,119.2,Fall
01-Oct-10,2010,10,1,10.2,14.9,5.5,56.8,0.4,57.2,Fall
01-Oct-09,2009,10,1,8.7,12.7,4.7,71,0,71,Fall
01-Oct-08,2008,10,1,9,14,4,39.6,0,39.6,Fall
01-Oct-07,2007,10,1,14.2,19,9.4,41.2,0,41.2,Fall
01-Oct-06,2006,10,1,8.7,13.1,4.3,120.6,0,120.6,Fall
01-Oct-05,2005,10,1,11.1,15,7.2,47.4,0,47.4,Fall
01-Oct-04,2004,10,1,10.7,15,6.4,35.2,0,35.2,Fall
01-Oct-03,2003,10,1,9.1,13.9,4.2,49.4,0,49.4,Fall
01-Oct-02,2002,10,1,8.9,13.1,4.6,43,0,43,Fall
01-Oct-01,2001,10,1,10.6,15,6.1,108.8,0,108.8,Fall
01-Oct-00,2000,10,1,11.2,16.2,6.1,17.6,0,17.6,Fall
01-Oct-99,1999,10,1,9.4,14.1,4.5,61.8,0,61.8,Fall
01-Oct-98,1998,10,1,10.8,15.8,5.7,24,0,24,Fall
01-Oct-97,1997,10,1,9.5,14.7,4.2,32.2,2.8,35.2,Fall
01-Oct-96,1996,10,1,9.2,13.6,4.7,75.8,0,75.8,Fall
01-Oct-95,1995,10,1,11,15.4,6.6,131.8,0,131.8,Fall
01-Oct-94,1994,10,1,10,15.4,4.4,27.4,0,27.4,Fall
01-Oct-93,1993,10,1,7.9,13.3,2.4,70,0.8,71,Fall
01-Oct-92,1992,10,1,7.4,12.5,2.3,65.2,0.4,66,Fall
01-Oct-91,1991,10,1,10.4,15.4,5.3,46.3,0,46.3,Fall
01-Oct-90,1990,10,1,9.5,14.6,4.3,87.8,0,87.8,Fall
01-Oct-89,1989,10,1,9.8,15.4,4.2,76,0,76.2,Fall
01-Oct-88,1988,10,1,7.2,11.6,2.7,67.4,0,67.4,Fall
01-Oct-87,1987,10,1,7,12.2,1.8,47.1,1,48.1,Fall
01-Oct-86,1986,10,1,8.7,13.9,3.5,54.8,0,54.8,Fall
01-Oct-85,1985,10,1,9.4,14.5,4.3,52.3,0,52.3,Fall
01-Oct-84,1984,10,1,10.3,15.2,5.4,26.1,0,26.1,Fall
01-Oct-83,1983,10,1,8.9,13.8,3.9,71.8,0,71.8,Fall
01-Oct-82,1982,10,1,9.7,15,4.3,43.5,0,43.5,Fall
01-Oct-81,1981,10,1,6.5,10.8,2.1,126.1,6.1,134.9,Fall
01-Oct-80,1980,10,1,7,11,3,88.7,0,88.7,Fall
01-Oct-79,1979,10,1,8.5,12.6,4.4,84.2,0,84.2,Fall
01-Oct-78,1978,10,1,8.2,13.5,2.8,56.2,0,56.2,Fall
01-Oct-77,1977,10,1,8,13.1,2.9,69.4,0,69.4,Fall
01-Oct-76,1976,10,1,6.1,10.9,1.2,59.4,4.1,64.5,Fall
01-Oct-75,1975,10,1,9.4,14.7,4.1,54.9,0,54.9,Fall
01-Oct-74,1974,10,1,7.1,13.3,0.8,24.1,0,24.1,Fall
01-Oct-73,1973,10,1,10.7,15.8,5.5,124.7,0,124.7,Fall
01-Oct-72,1972,10,1,6.3,11.4,1.1,98.6,0.3,98.8,Fall
01-Oct-71,1971,10,1,12.6,17.9,7.2,37.6,0,37.6,Fall
01-Oct-70,1970,10,1,10.1,14.8,5.4,63.8,0,63.8,Fall
01-Oct-69,1969,10,1,8.3,13.8,2.7,39.4,12.4,49,Fall
01-Oct-68,1968,10,1,10.1,15.4,4.7,41.1,0,41.1,Fall
01-Oct-67,1967,10,1,8.8,13.5,4,75.2,0,75.2,Fall
01-Oct-66,1966,10,1,8.3,14.3,2.3,24.4,0,24.4,Fall
01-Oct-65,1965,10,1,7.3,12.5,2.1,103.4,1.3,104.6,Fall
01-Oct-64,1964,10,1,7.6,14.2,1,45.5,0.8,46.2,Fall
01-Oct-63,1963,10,1,13.6,20.9,6.2,9.1,0,9.1,Fall
01-Oct-62,1962,10,1,10.3,15.1,5.5,90.9,7.4,98,Fall
01-Oct-61,1961,10,1,12,18.2,5.7,14.7,0,14.7,Fall
01-Oct-60,1960,10,1,9.9,15.5,4.2,57.7,0.3,57.9,Fall
01-Oct-59,1959,10,1,9.7,13.4,5.9,79.5,0,79.5,Fall
01-Oct-58,1958,10,1,9.7,14.6,4.7,31.2,0,31.2,Fall
01-Oct-57,1957,10,1,8.9,14.2,3.6,44.7,0,44.7,Fall
01-Oct-56,1956,10,1,10.5,16.6,4.3,22.9,0,22.9,Fall
01-Oct-55,1955,10,1,11,16.1,5.9,77,0,77,Fall
01-Oct-54,1954,10,1,11,15.4,6.5,213.9,0,213.9,Fall
01-Oct-53,1953,10,1,10.5,16.8,4.1,19.3,0,19.3,Fall
01-Oct-52,1952,10,1,6.9,12.8,0.9,16.5,0.8,17.3,Fall
01-Oct-51,1951,10,1,9.9,15,4.7,60.5,0,60.5,Fall
01-Oct-50,1950,10,1,11.1,16.4,5.8,78,0,78,Fall
01-Oct-49,1949,10,1,11.8,17.5,6.1,67.8,0,67.8,Fall
01-Oct-48,1948,10,1,8.4,12.7,4,58.4,0,58.4,Fall
01-Oct-47,1947,10,1,13.5,20,6.9,34.3,0,34.3,Fall
01-Oct-46,1946,10,1,11.7,18.1,5.3,81,0,81,Fall
01-Oct-45,1945,10,1,8.4,13.9,2.8,56.4,0.8,57.2,Fall
01-Oct-44,1944,10,1,8.9,14.9,2.9,17.5,0,17.5,Fall
01-Oct-43,1943,10,1,8.3,13.6,2.9,73.4,0,73.4,Fall
01-Oct-42,1942,10,1,9.5,14.6,4.3,56.4,0,56.4,Fall
01-Oct-41,1941,10,1,10,14.7,5.2,89.2,0,89.2,Fall
01-Oct-40,1940,10,1,7.4,12.8,1.9,45.5,0,45.5,Fall
01-Oct-39,1939,10,1,,,,,,,Fall
01-Oct-38,1938,10,1,9.9,16.2,3.6,7.1,0,7.1,Fall
14-Nov-18,"2,018",11,14,-2,1,-6,0,0,0,Fall
13-Nov-18,"2,018",11,13,-1,2,-4,1,0,1,Fall
12-Nov-18,"2,018",11,12,4,6,1,1,0,1,Fall
11-Nov-18,"2,018",11,11,1,4,-3,0,0,0,Fall
10-Nov-18,"2,018",11,10,0,3,-3,0,0,0,Fall
09-Nov-18,"2,018",11,9,3,4,1,8,1,11,Fall
08-Nov-18,"2,018",11,8,4,6,3,0,0,0,Fall
07-Nov-18,"2,018",11,7,7,9,4,1,0,1,Fall
06-Nov-18,"2,018",11,6,12,16,9,7,0,7,Fall
05-Nov-18,"2,018",11,5,9,11,7,2,0,2,Fall
04-Nov-18,"2,018",11,4,3,7,-1,0,0,0,Fall
03-Nov-18,"2,018",11,3,4,7,0,2,0,2,Fall
02-Nov-18,"2,018",11,2,4,5,4,5,0,5,Fall
01-Nov-18,"2,018",11,1,6,8,5,30,0,30,Fall
30-Nov-17,"2,017",11,30,2,7,-4,2,0,2,Fall
29-Nov-17,"2,017",11,29,5,10,-1,0,0,0,Fall
28-Nov-17,"2,017",11,28,9,17,1,0,0,0,Fall
27-Nov-17,"2,017",11,27,2,4,-1,0,0,0,Fall
26-Nov-17,"2,017",11,26,2,3,0,0,0,0,Fall
25-Nov-17,"2,017",11,25,6,10,1,1,0,1,Fall
24-Nov-17,"2,017",11,24,6,12,0,0,0,0,Fall
23-Nov-17,"2,017",11,23,1,4,-1,0,0,0,Fall
22-Nov-17,"2,017",11,22,0,3,-3,0,0,0,Fall
21-Nov-17,"2,017",11,21,7,12,3,0,0,0,Fall
20-Nov-17,"2,017",11,20,3,7,-1,0,0,0,Fall
19-Nov-17,"2,017",11,19,1,5,-3,1,1,2,Fall
18-Nov-17,"2,017",11,18,5,8,2,19,0,19,Fall
17-Nov-17,"2,017",11,17,0,3,-2,0,0,0,Fall
16-Nov-17,"2,017",11,16,4,8,0,1,0,1,Fall
15-Nov-17,"2,017",11,15,5,8,2,2,0,2,Fall
14-Nov-17,"2,017",11,14,5,7,2,0,0,0,Fall
13-Nov-17,"2,017",11,13,3,5,1,1,0,1,Fall
12-Nov-17,"2,017",11,12,3,5,1,1,0,1,Fall
11-Nov-17,"2,017",11,11,-4,1,-8,0,0,0,Fall
10-Nov-17,"2,017",11,10,-7,-3,-10,0,0,0,Fall
09-Nov-17,"2,017",11,9,2,9,-5,1,0,1,Fall
08-Nov-17,"2,017",11,8,,,-1,0,0,0,Fall
07-Nov-17,"2,017",11,7,4,7,0,0,0,0,Fall
06-Nov-17,"2,017",11,6,8,12,4,0,0,0,Fall
05-Nov-17,"2,017",11,5,11,16,6,15,0,15,Fall
04-Nov-17,"2,017",11,4,4,7,1,2,0,2,Fall
03-Nov-17,"2,017",11,3,7,12,2,2,0,2,Fall
02-Nov-17,"2,017",11,2,11,16,6,11,0,11,Fall
01-Nov-17,"2,017",11,1,6,7,4,2,0,2,Fall
30-Nov-16,"2,016",11,30,9,12,6,7,0,7,Fall
29-Nov-16,"2,016",11,29,10,15,6,2,0,2,Fall
28-Nov-16,"2,016",11,28,5,8,3,2,0,2,Fall
27-Nov-16,"2,016",11,27,4,8,1,0,0,0,Fall
26-Nov-16,"2,016",11,26,4,6,2,2,0,2,Fall
25-Nov-16,"2,016",11,25,5,7,4,1,0,1,Fall
24-Nov-16,"2,016",11,24,3,4,1,4,0,4,Fall
23-Nov-16,"2,016",11,23,-1,1,-3,1,0,2,Fall
22-Nov-16,"2,016",11,22,-1,3,-5,0,0,0,Fall
21-Nov-16,"2,016",11,21,-1,2,-3,0,0,0,Fall
20-Nov-16,"2,016",11,20,0,2,-3,0,1,1,Fall
19-Nov-16,"2,016",11,19,7,15,0,5,0,5,Fall
18-Nov-16,"2,016",11,18,11,17,5,0,0,0,Fall
17-Nov-16,"2,016",11,17,7,12,2,0,0,0,Fall
16-Nov-16,"2,016",11,16,8,12,3,0,0,0,Fall
15-Nov-16,"2,016",11,15,7,13,1,0,0,0,Fall
14-Nov-16,"2,016",11,14,9,14,3,0,0,0,Fall
13-Nov-16,"2,016",11,13,7,13,1,0,0,0,Fall
12-Nov-16,"2,016",11,12,4,10,-3,0,0,0,Fall
11-Nov-16,"2,016",11,11,6,12,0,0,0,0,Fall
10-Nov-16,"2,016",11,10,9,17,1,0,0,0,Fall
09-Nov-16,"2,016",11,9,6,11,1,0,0,0,Fall
08-Nov-16,"2,016",11,8,11,17,5,2,0,2,Fall
07-Nov-16,"2,016",11,7,8,15,1,0,0,0,Fall
06-Nov-16,"2,016",11,6,9,13,5,0,0,0,Fall
05-Nov-16,"2,016",11,5,12,16,7,0,0,0,Fall
04-Nov-16,"2,016",11,4,8,12,4,0,0,0,Fall
03-Nov-16,"2,016",11,3,10,14,6,22,0,22,Fall
02-Nov-16,"2,016",11,2,15,18,12,5,0,5,Fall
01-Nov-16,"2,016",11,1,12,18,6,0,0,0,Fall
30-Nov-15,"2,015",11,30,1,4,-1,0,0,0,Fall
29-Nov-15,"2,015",11,29,-1,5,-6,0,0,0,Fall
28-Nov-15,"2,015",11,28,-1,2,-4,0,0,0,Fall
27-Nov-15,"2,015",11,27,8,15,0,2,0,2,Fall
26-Nov-15,"2,015",11,26,10,15,5,0,0,0,Fall
25-Nov-15,"2,015",11,25,3,8,-3,0,0,0,Fall
24-Nov-15,"2,015",11,24,3,6,-1,0,1,0,Fall
23-Nov-15,"2,015",11,23,-2,2,-7,0,0,0,Fall
22-Nov-15,"2,015",11,22,-1,4,-6,0,0,0,Fall
21-Nov-15,"2,015",11,21,4,6,1,5,0,5,Fall
20-Nov-15,"2,015",11,20,4,7,1,0,0,0,Fall
19-Nov-15,"2,015",11,19,10,16,4,2,0,2,Fall
18-Nov-15,"2,015",11,18,11,14,9,1,0,1,Fall
17-Nov-15,"2,015",11,17,6,9,2,0,0,0,Fall
16-Nov-15,"2,015",11,16,7,12,2,0,0,0,Fall
15-Nov-15,"2,015",11,15,8,15,1,0,0,0,Fall
14-Nov-15,"2,015",11,14,3,6,1,0,0,0,Fall
13-Nov-15,"2,015",11,13,6,9,2,0,0,0,Fall
12-Nov-15,"2,015",11,12,10,13,7,2,0,2,Fall
11-Nov-15,"2,015",11,11,10,13,7,1,0,1,Fall
10-Nov-15,"2,015",11,10,5,10,0,15,0,15,Fall
09-Nov-15,"2,015",11,9,6,11,0,0,0,0,Fall
08-Nov-15,"2,015",11,8,6,11,1,0,0,0,Fall
07-Nov-15,"2,015",11,7,7,13,2,0,0,0,Fall
06-Nov-15,"2,015",11,6,13,19,8,3,0,3,Fall
05-Nov-15,"2,015",11,5,15,20,10,0,0,0,Fall
04-Nov-15,"2,015",11,4,12,16,8,0,0,0,Fall
03-Nov-15,"2,015",11,3,15,21,9,0,0,0,Fall
02-Nov-15,"2,015",11,2,9,15,4,0,0,0,Fall
01-Nov-15,"2,015",11,1,10,15,5,3,0,3,Fall
30-Nov-14,"2,014",11,30,9,14,3,0,0,0,Fall
29-Nov-14,"2,014",11,29,2,9,-5,0,0,0,Fall
28-Nov-14,"2,014",11,28,-5,-2,-8,0,0,0,Fall
27-Nov-14,"2,014",11,27,-1,3,-5,0,0,0,Fall
26-Nov-14,"2,014",11,26,1,2,0,0,0,0,Fall
25-Nov-14,"2,014",11,25,2,4,0,0,0,0,Fall
24-Nov-14,"2,014",11,24,11,18,4,18,0,18,Fall
23-Nov-14,"2,014",11,23,7,9,5,2,0,2,Fall
22-Nov-14,"2,014",11,22,1,7,-5,1,0,1,Fall
21-Nov-14,"2,014",11,21,-5,-2,-9,0,0,0,Fall
20-Nov-14,"2,014",11,20,-5,-3,-8,0,0,0,Fall
19-Nov-14,"2,014",11,19,-6,-1,-10,0,4,4,Fall
18-Nov-14,"2,014",11,18,-7,-5,-9,0,0,0,Fall
17-Nov-14,"2,014",11,17,-3,1,-7,0,6,6,Fall
16-Nov-14,"2,014",11,16,-1,0,-2,0,2,2,Fall
15-Nov-14,"2,014",11,15,-1,3,-6,0,0,0,Fall
14-Nov-14,"2,014",11,14,-1,3,-5,0,0,0,Fall
13-Nov-14,"2,014",11,13,-1,1,-4,0,0,0,Fall
12-Nov-14,"2,014",11,12,4,8,0,0,0,0,Fall
11-Nov-14,"2,014",11,11,9,17,0,1,0,1,Fall
10-Nov-14,"2,014",11,10,6,9,3,0,0,0,Fall
09-Nov-14,"2,014",11,9,4,7,1,0,0,0,Fall
08-Nov-14,"2,014",11,8,3,6,-1,1,0,1,Fall
07-Nov-14,"2,014",11,7,1,4,-2,0,0,0,Fall
06-Nov-14,"2,014",11,6,7,10,4,2,0,2,Fall
05-Nov-14,"2,014",11,5,7,10,5,0,0,0,Fall
04-Nov-14,"2,014",11,4,11,14,8,4,0,4,Fall
03-Nov-14,"2,014",11,3,8,15,0,0,0,0,Fall
02-Nov-14,"2,014",11,2,3,8,-2,0,0,0,Fall
01-Nov-14,"2,014",11,1,1,3,-1,0,2,2,Fall
30-Nov-13,"2,013",11,30,-1,2,-4,0,0,0,Fall
29-Nov-13,"2,013",11,29,-6,-2,-11,0,0,0,Fall
28-Nov-13,"2,013",11,28,-7,-3,-10,0,0,0,Fall
27-Nov-13,"2,013",11,27,-4,1,-8,0,2,1,Fall
26-Nov-13,"2,013",11,26,0,2,-1,0,2,3,Fall
25-Nov-13,"2,013",11,25,-3,2,-8,0,0,0,Fall
24-Nov-13,"2,013",11,24,-9,-5,-13,0,0,0,Fall
23-Nov-13,"2,013",11,23,-6,0,-12,0,1,1,Fall
22-Nov-13,"2,013",11,22,4,9,-1,5,0,5,Fall
21-Nov-13,"2,013",11,21,4,7,1,2,0,2,Fall
20-Nov-13,"2,013",11,20,-1,4,-6,0,0,0,Fall
19-Nov-13,"2,013",11,19,0,3,-3,0,0,0,Fall
18-Nov-13,"2,013",11,18,6,11,1,1,0,1,Fall
17-Nov-13,"2,013",11,17,12,15,9,12,0,12,Fall
16-Nov-13,"2,013",11,16,8,12,4,0,0,0,Fall
15-Nov-13,"2,013",11,15,9,13,4,0,0,0,Fall
14-Nov-13,"2,013",11,14,5,11,0,0,0,0,Fall
13-Nov-13,"2,013",11,13,-2,4,-7,0,0,0,Fall
12-Nov-13,"2,013",11,12,-3,1,-6,0,0,0,Fall
11-Nov-13,"2,013",11,11,1,6,-3,1,0,1,Fall
10-Nov-13,"2,013",11,10,4,8,1,1,0,1,Fall
09-Nov-13,"2,013",11,9,5,10,0,0,0,0,Fall
08-Nov-13,"2,013",11,8,3,5,1,0,0,0,Fall
07-Nov-13,"2,013",11,7,5,8,2,0,0,0,Fall
06-Nov-13,"2,013",11,6,12,16,8,5,0,5,Fall
05-Nov-13,"2,013",11,5,7,12,2,0,0,0,Fall
04-Nov-13,"2,013",11,4,0,5,-5,0,0,0,Fall
03-Nov-13,"2,013",11,3,1,4,-3,0,0,0,Fall
02-Nov-13,"2,013",11,2,4,8,0,2,0,2,Fall
01-Nov-13,"2,013",11,1,12,16,7,2,0,2,Fall
01-Nov-12,2012,11,1,3.5,7.4,-0.4,10.2,0,10.2,Fall
01-Nov-11,2011,11,1,6.6,10.8,2.4,96.4,1.6,98,Fall
01-Nov-10,2010,11,1,4.5,9,0,66.2,0,66.2,Fall
01-Nov-09,2009,11,1,6,10.3,1.6,32.2,0,32.2,Fall
01-Nov-08,2008,11,1,2.9,6.7,-0.8,69.9,13.1,79.8,Fall
01-Nov-07,2007,11,1,2.6,6.6,-1.5,73.6,11,87.8,Fall
01-Nov-06,2006,11,1,5.3,8.9,1.6,71.7,0,71.7,Fall
01-Nov-05,2005,11,1,5.1,9.3,0.8,91.4,12.4,102.2,Fall
01-Nov-04,2004,11,1,5.4,9.2,1.5,62,2.8,64.8,Fall
01-Nov-03,2003,11,1,4.7,8.4,1,135.2,6.4,141.2,Fall
01-Nov-02,2002,11,1,3.2,6.6,-0.2,42.2,27.2,67.2,Fall
01-Nov-01,2001,11,1,7.1,11.3,2.9,75,0,75,Fall
01-Nov-00,2000,11,1,3.6,7.2,0,55,0.4,55.6,Fall
01-Nov-99,1999,11,1,5.8,9.6,1.9,77,1.2,78.2,Fall
01-Nov-98,1998,11,1,4.9,8.6,1.1,33.6,0,33.6,Fall
01-Nov-97,1997,11,1,2.5,5.9,-1,35.2,19.2,55,Fall
01-Nov-96,1996,11,1,0.9,4.1,-2.3,23.4,6.8,29.8,Fall
01-Nov-95,1995,11,1,1,3.9,-2,92.6,27.2,121.6,Fall
01-Nov-94,1994,11,1,5.4,9.8,0.9,76.7,9.2,84.9,Fall
01-Nov-93,1993,11,1,3.1,6.9,-0.8,61.4,3.8,65.2,Fall
01-Nov-92,1992,11,1,2.8,5.9,-0.3,94.4,13.6,107.2,Fall
01-Nov-91,1991,11,1,2.4,6.4,-1.5,42.5,18.2,56.3,Fall
01-Nov-90,1990,11,1,4.6,9.3,-0.2,38.6,1.6,39.6,Fall
01-Nov-89,1989,11,1,1.9,6.5,-2.8,78.3,5,78.5,Fall
01-Nov-88,1988,11,1,4.5,8,1,58.1,0,58.1,Fall
01-Nov-87,1987,11,1,3.4,7.8,-1,77.8,5.6,83.4,Fall
01-Nov-86,1986,11,1,1.6,5.9,-2.7,27.8,14.2,44.4,Fall
01-Nov-85,1985,11,1,3.4,6.1,0.7,149.6,11,161.8,Fall
01-Nov-84,1984,11,1,2.7,7.3,-1.9,69.3,0.6,69.9,Fall
01-Nov-83,1983,11,1,3.3,7.2,-0.6,78.9,11.9,89.1,Fall
01-Nov-82,1982,11,1,3.9,7.6,0.2,94,1,94.8,Fall
01-Nov-81,1981,11,1,3.4,7.6,-0.8,56.1,1.7,57.8,Fall
01-Nov-80,1980,11,1,2.1,5.6,-1.5,26.5,10.6,35.3,Fall
01-Nov-79,1979,11,1,3.7,7.8,-0.4,94.7,1,96.5,Fall
01-Nov-78,1978,11,1,3,7.7,-1.8,44.4,11.6,52.9,Fall
01-Nov-77,1977,11,1,4,7.4,0.6,77.9,6.6,85.9,Fall
01-Nov-76,1976,11,1,0.2,4.4,-4.1,7.4,5.3,11.7,Fall
01-Nov-75,1975,11,1,6.4,10.9,1.9,52.8,2.5,54.9,Fall
01-Nov-74,1974,11,1,3.1,6.9,-0.7,72.6,2.3,74.7,Fall
01-Nov-73,1973,11,1,3.6,7.4,-0.2,91.4,1.8,93,Fall
01-Nov-72,1972,11,1,1,4.2,-2.2,53.1,17.8,72.1,Fall
01-Nov-71,1971,11,1,2.6,6.6,-1.5,19.3,16.5,35.1,Fall
01-Nov-70,1970,11,1,4.1,7.6,0.5,39.4,4.1,45,Fall
01-Nov-69,1969,11,1,3.3,6.7,-0.1,64,7.4,71.1,Fall
01-Nov-68,1968,11,1,2.6,6.2,-1.1,87.1,6.6,93.2,Fall
01-Nov-67,1967,11,1,1.3,4.7,-2.2,35.8,3.6,39.4,Fall
01-Nov-66,1966,11,1,3.9,7.8,-0.1,128,15.7,142.7,Fall
01-Nov-65,1965,11,1,2.7,6.7,-1.4,76.5,4.8,81,Fall
01-Nov-64,1964,11,1,3.8,8.4,-0.9,23.4,12.4,32.8,Fall
01-Nov-63,1963,11,1,6.2,9.8,2.6,65,0.5,65.5,Fall
01-Nov-62,1962,11,1,2.4,6.7,-2,93,3.8,96.8,Fall
01-Nov-61,1961,11,1,3.2,7.9,-1.6,48,4.8,51.6,Fall
01-Nov-60,1960,11,1,5.5,9.6,1.4,52.8,10.7,57.2,Fall
01-Nov-59,1959,11,1,2.1,5.8,-1.6,43.4,12.7,56.1,Fall
01-Nov-58,1958,11,1,4.1,8.4,-0.2,50.5,20.6,71.1,Fall
01-Nov-57,1957,11,1,4.1,8.1,0,41.4,4.6,46,Fall
01-Nov-56,1956,11,1,3.9,7.7,0.1,22.4,5.1,27.4,Fall
01-Nov-55,1955,11,1,2.4,5.9,-1.1,48.3,3.8,52.1,Fall
01-Nov-54,1954,11,1,4,7.7,0.3,32.8,4.6,37.3,Fall
01-Nov-53,1953,11,1,5.4,9.7,1.1,27.4,14.5,41.9,Fall
01-Nov-52,1952,11,1,4.6,8.7,0.4,90.7,0,90.7,Fall
01-Nov-51,1951,11,1,0.2,3.7,-3.3,45.5,25.1,70.6,Fall
01-Nov-50,1950,11,1,2.2,6.4,-2.1,40.4,50,90.4,Fall
01-Nov-49,1949,11,1,1.5,5.3,-2.4,23.4,24.6,48,Fall
01-Nov-48,1948,11,1,6.3,9.6,2.9,80.3,0.8,81,Fall
01-Nov-47,1947,11,1,2.1,5.9,-1.7,17.5,12.2,29.7,Fall
01-Nov-46,1946,11,1,4.7,8.6,0.7,36.6,7.9,44.5,Fall
01-Nov-45,1945,11,1,3.3,7.2,-0.6,42.2,12.4,54.6,Fall
01-Nov-44,1944,11,1,3.3,6.8,-0.2,30.5,12.2,42.7,Fall
01-Nov-43,1943,11,1,1.9,5.2,-1.4,29.2,11.4,40.6,Fall
01-Nov-42,1942,11,1,2.8,7.2,-1.6,58.4,19.6,78,Fall
01-Nov-41,1941,11,1,4.7,8.5,0.8,52.6,0,52.6,Fall
01-Nov-40,1940,11,1,2.2,5.9,-1.6,53.3,61,114.3,Fall
01-Nov-39,1939,11,1,,,,,,,Fall
01-Nov-38,1938,11,1,3.2,9,-2.7,30.5,2.5,33,Fall
01-Nov-37,1937,11,1,3.3,8,-1.4,33.8,0,33.8,Fall
31-Dec-17,"2,017",12,31,-19,-15,-23,0,0,0,Winter
30-Dec-17,"2,017",12,30,-13,-7,-19,0,0,0,Winter
29-Dec-17,"2,017",12,29,-12,-8,-16,0,5,3,Winter
28-Dec-17,"2,017",12,28,-18,-13,-23,0,0,0,Winter
27-Dec-17,"2,017",12,27,-16,-11,-20,0,0,0,Winter
26-Dec-17,"2,017",12,26,-14,-12,-17,0,0,0,Winter
25-Dec-17,"2,017",12,25,-8,-4,-12,0,1,1,Winter
24-Dec-17,"2,017",12,24,-6,-2,-10,0,9,8,Winter
23-Dec-17,"2,017",12,23,-2,1,-6,0,4,3,Winter
22-Dec-17,"2,017",12,22,-5,-3,-6,0,3,3,Winter
21-Dec-17,"2,017",12,21,-4,-3,-5,0,4,3,Winter
20-Dec-17,"2,017",12,20,-1,3,-4,0,0,0,Winter
19-Dec-17,"2,017",12,19,4,7,1,0,0,0,Winter
18-Dec-17,"2,017",12,18,-2,4,-7,1,0,2,Winter
17-Dec-17,"2,017",12,17,-10,-6,-14,0,0,0,Winter
16-Dec-17,"2,017",12,16,-7,-4,-10,0,0,0,Winter
15-Dec-17,"2,017",12,15,-8,-4,-12,0,0,0,Winter
14-Dec-17,"2,017",12,14,-11,-6,-16,0,0,0,Winter
13-Dec-17,"2,017",12,13,-10,-7,-13,0,1,1,Winter
12-Dec-17,"2,017",12,12,-7,-3,-12,0,6,4,Winter
11-Dec-17,"2,017",12,11,-5,-3,-7,0,6,3,Winter
10-Dec-17,"2,017",12,10,-3,-2,-4,0,0,0,Winter
09-Dec-17,"2,017",12,9,-2,1,-4,0,0,0,Winter
08-Dec-17,"2,017",12,8,-1,1,-4,0,0,0,Winter
07-Dec-17,"2,017",12,7,-2,1,-4,0,0,0,Winter
06-Dec-17,"2,017",12,6,1,3,-2,0,0,0,Winter
05-Dec-17,"2,017",12,5,5,12,-1,4,0,4,Winter
04-Dec-17,"2,017",12,4,3,9,-2,4,0,4,Winter
03-Dec-17,"2,017",12,3,3,8,-2,0,0,0,Winter
02-Dec-17,"2,017",12,2,3,7,-1,0,0,0,Winter
01-Dec-17,"2,017",12,1,5,8,1,0,0,0,Winter
31-Dec-16,"2,016",12,31,0,4,-4,1,1,2,Winter
30-Dec-16,"2,016",12,30,-2,0,-4,0,0,0,Winter
29-Dec-16,"2,016",12,29,0,2,-2,0,6,6,Winter
28-Dec-16,"2,016",12,28,-2,1,-4,0,0,0,Winter
27-Dec-16,"2,016",12,27,2,7,-3,0,0,0,Winter
26-Dec-16,"2,016",12,26,3,10,-4,20,0,20,Winter
25-Dec-16,"2,016",12,25,0,3,-3,0,0,0,Winter
24-Dec-16,"2,016",12,24,2,3,1,5,0,5,Winter
23-Dec-16,"2,016",12,23,0,3,-3,0,0,0,Winter
22-Dec-16,"2,016",12,22,1,3,-1,0,0,0,Winter
21-Dec-16,"2,016",12,21,-4,-1,-8,0,1,1,Winter
20-Dec-16,"2,016",12,20,-5,0,-10,0,0,0,Winter
19-Dec-16,"2,016",12,19,-10,-8,-13,0,0,0,Winter
18-Dec-16,"2,016",12,18,-8,-1,-14,1,0,1,Winter
17-Dec-16,"2,016",12,17,-3,0,-6,2,6,7,Winter
16-Dec-16,"2,016",12,16,-9,-6,-11,0,3,3,Winter
15-Dec-16,"2,016",12,15,-10,-8,-13,0,4,4,Winter
14-Dec-16,"2,016",12,14,-8,-5,-11,0,0,0,Winter
13-Dec-16,"2,016",12,13,-4,-1,-7,0,0,0,Winter
12-Dec-16,"2,016",12,12,0,2,-3,0,3,3,Winter
11-Dec-16,"2,016",12,11,-4,0,-7,0,14,15,Winter
10-Dec-16,"2,016",12,10,-4,-1,-7,0,0,0,Winter
09-Dec-16,"2,016",12,9,-4,-1,-7,0,0,0,Winter
08-Dec-16,"2,016",12,8,-2,0,-4,0,1,1,Winter
07-Dec-16,"2,016",12,7,1,3,-1,0,0,0,Winter
06-Dec-16,"2,016",12,6,2,5,-1,5,0,5,Winter
05-Dec-16,"2,016",12,5,3,6,0,0,3,3,Winter
04-Dec-16,"2,016",12,4,2,3,0,,1,1,Winter
